ID_Medicamento,Nome,Tipo,Dosagem
6311,Ask,Comprimido,94mg
6312,Among,Cápsula,412mg
6313,Else,Comprimido,290mg
6314,Record,Pomada,149mg
6315,Move,Cápsula,476mg
6316,Down,Pomada,420mg
6317,Record,Comprimido,132mg
6318,For,Xarope,292mg
6319,Reality,Comprimido,363mg
6320,Exactly,Pomada,145mg
6321,Same,Pomada,186mg
6322,Poor,Comprimido,383mg
6323,Education,Xarope,331mg
6324,Everything,Xarope,83mg
6325,Image,Xarope,206mg
6326,Husband,Comprimido,345mg
6327,Young,Xarope,158mg
6328,Card,Xarope,143mg
6329,Type,Injeção,431mg
6330,Great,Injeção,201mg
6331,Share,Injeção,225mg
6332,Technology,Injeção,5mg
6333,Buy,Comprimido,397mg
6334,While,Xarope,175mg
6335,Exist,Comprimido,475mg
6336,Employee,Xarope,30mg
6337,Total,Comprimido,9mg
6338,Education,Cápsula,145mg
6339,East,Comprimido,95mg
6340,Whole,Pomada,489mg
6341,Big,Xarope,464mg
6342,Include,Pomada,234mg
6343,Your,Xarope,436mg
6344,Smile,Cápsula,224mg
6345,Kind,Xarope,265mg
6346,That,Cápsula,327mg
6347,Begin,Injeção,177mg
6348,Accept,Comprimido,300mg
6349,Together,Xarope,110mg
6350,Stock,Injeção,438mg
6351,Contain,Pomada,485mg
6352,About,Cápsula,389mg
6353,Word,Pomada,28mg
6354,Sort,Comprimido,266mg
6355,Order,Injeção,394mg
6356,Issue,Xarope,99mg
6357,Section,Xarope,98mg
6358,Learn,Cápsula,26mg
6359,Finally,Comprimido,278mg
6360,Hold,Cápsula,442mg
6361,Lay,Cápsula,476mg
6362,Leader,Injeção,28mg
6363,World,Cápsula,409mg
6364,Peace,Xarope,345mg
6365,Short,Injeção,24mg
6366,How,Comprimido,177mg
6367,Difference,Xarope,435mg
6368,Research,Comprimido,321mg
6369,Fill,Comprimido,89mg
6370,Land,Injeção,102mg
6371,Country,Comprimido,155mg
6372,Product,Xarope,211mg
6373,However,Injeção,352mg
6374,Rest,Xarope,179mg
6375,High,Comprimido,127mg
6376,Base,Comprimido,296mg
6377,Government,Xarope,407mg
6378,Customer,Cápsula,219mg
6379,Wait,Comprimido,165mg
6380,Increase,Pomada,271mg
6381,Writer,Injeção,355mg
6382,Simple,Pomada,79mg
6383,Boy,Cápsula,14mg
6384,Modern,Cápsula,174mg
6385,Prevent,Comprimido,94mg
6386,Financial,Xarope,369mg
6387,Little,Comprimido,201mg
6388,Tree,Comprimido,419mg
6389,Door,Injeção,79mg
6390,Pull,Pomada,29mg
6391,Republican,Comprimido,458mg
6392,Significant,Pomada,481mg
6393,Teach,Pomada,195mg
6394,Region,Cápsula,32mg
6395,Country,Comprimido,172mg
6396,Pass,Xarope,487mg
6397,Include,Comprimido,182mg
6398,Rate,Xarope,478mg
6399,Most,Injeção,345mg
6400,The,Cápsula,204mg
6401,Network,Cápsula,115mg
6402,Operation,Injeção,297mg
6403,Return,Injeção,167mg
6404,Relate,Comprimido,291mg
6405,Including,Xarope,289mg
6406,Order,Injeção,439mg
6407,Various,Injeção,395mg
6408,Amount,Comprimido,351mg
6409,Air,Cápsula,331mg
6410,Worker,Injeção,266mg
6411,Deal,Xarope,334mg
6412,Garden,Pomada,127mg
6413,Rather,Xarope,497mg
6414,Everybody,Pomada,180mg
6415,First,Comprimido,324mg
6416,Deep,Injeção,273mg
6417,Forward,Pomada,252mg
6418,Wish,Xarope,435mg
6419,Down,Injeção,188mg
6420,Agency,Comprimido,301mg
6421,Only,Cápsula,289mg
6422,East,Xarope,181mg
6423,Push,Pomada,313mg
6424,Full,Xarope,449mg
6425,Ever,Comprimido,124mg
6426,Analysis,Comprimido,220mg
6427,Water,Comprimido,15mg
6428,Share,Injeção,157mg
6429,Must,Xarope,203mg
6430,Result,Cápsula,161mg
6431,Site,Comprimido,25mg
6432,Offer,Xarope,139mg
6433,Possible,Xarope,193mg
6434,Write,Comprimido,438mg
6435,Report,Cápsula,263mg
6436,Off,Comprimido,206mg
6437,Lead,Comprimido,46mg
6438,These,Injeção,86mg
6439,Until,Comprimido,453mg
6440,Challenge,Xarope,432mg
6441,Case,Comprimido,226mg
6442,Week,Cápsula,292mg
6443,Difficult,Pomada,22mg
6444,Part,Cápsula,212mg
6445,Believe,Comprimido,438mg
6446,Present,Pomada,449mg
6447,Your,Cápsula,272mg
6448,Common,Cápsula,264mg
6449,Compare,Comprimido,432mg
6450,Station,Cápsula,425mg
6451,Month,Injeção,497mg
6452,Part,Comprimido,90mg
6453,Reduce,Cápsula,231mg
6454,Nearly,Comprimido,497mg
6455,Police,Pomada,479mg
6456,Whatever,Xarope,131mg
6457,Different,Injeção,168mg
6458,Ready,Pomada,434mg
6459,Fine,Comprimido,360mg
6460,Across,Cápsula,336mg
6461,Blue,Cápsula,334mg
6462,Poor,Xarope,401mg
6463,Bill,Comprimido,287mg
6464,Interesting,Cápsula,425mg
6465,Maintain,Comprimido,41mg
6466,Purpose,Comprimido,178mg
6467,Order,Xarope,18mg
6468,Clear,Injeção,450mg
6469,Ask,Comprimido,328mg
6470,Talk,Cápsula,210mg
6471,Do,Xarope,123mg
6472,Future,Comprimido,285mg
6473,Chair,Comprimido,25mg
6474,Great,Injeção,370mg
6475,Everything,Cápsula,473mg
6476,You,Xarope,296mg
6477,Floor,Comprimido,134mg
6478,Industry,Comprimido,4mg
6479,Candidate,Cápsula,90mg
6480,Field,Comprimido,462mg
6481,Find,Pomada,496mg
6482,Like,Comprimido,189mg
6483,None,Cápsula,313mg
6484,Beyond,Pomada,430mg
6485,Such,Xarope,372mg
6486,Edge,Xarope,92mg
6487,Less,Pomada,10mg
6488,Grow,Injeção,219mg
6489,Seven,Cápsula,424mg
6490,Real,Pomada,241mg
6491,Often,Xarope,141mg
6492,School,Comprimido,194mg
6493,Ahead,Cápsula,163mg
6494,Finally,Xarope,304mg
6495,Rock,Comprimido,182mg
6496,Get,Injeção,90mg
6497,Country,Xarope,353mg
6498,Choose,Injeção,254mg
6499,Cultural,Injeção,302mg
6500,Religious,Pomada,387mg
6501,Bag,Cápsula,21mg
6502,Series,Comprimido,247mg
6503,Board,Pomada,240mg
6504,American,Comprimido,443mg
6505,Put,Comprimido,480mg
6506,Week,Comprimido,235mg
6507,Sense,Pomada,31mg
6508,Civil,Comprimido,29mg
6509,Box,Pomada,130mg
6510,Good,Pomada,147mg
6511,Daughter,Injeção,221mg
6512,Peace,Comprimido,322mg
6513,Scene,Cápsula,443mg
6514,Performance,Xarope,327mg
6515,Read,Cápsula,125mg
6516,Drug,Comprimido,224mg
6517,Provide,Xarope,495mg
6518,Challenge,Pomada,365mg
6519,Wide,Xarope,34mg
6520,Eye,Cápsula,161mg
6521,Cup,Comprimido,129mg
6522,Seek,Pomada,27mg
6523,Coach,Comprimido,245mg
6524,City,Comprimido,383mg
6525,Generation,Xarope,417mg
6526,Great,Injeção,305mg
6527,Fall,Cápsula,99mg
6528,Star,Comprimido,203mg
6529,Particularly,Injeção,202mg
6530,Some,Pomada,231mg
6531,Ok,Cápsula,265mg
6532,Focus,Xarope,44mg
6533,Study,Xarope,130mg
6534,Get,Cápsula,12mg
6535,Politics,Pomada,79mg
6536,Chair,Xarope,51mg
6537,Pull,Xarope,350mg
6538,Fact,Comprimido,263mg
6539,Cause,Comprimido,382mg
6540,Dinner,Pomada,329mg
6541,Open,Comprimido,487mg
6542,Treat,Pomada,281mg
6543,Identify,Xarope,118mg
6544,Chance,Pomada,404mg
6545,Hit,Cápsula,428mg
6546,Hear,Xarope,281mg
6547,Tv,Xarope,218mg
6548,Because,Injeção,218mg
6549,Probably,Injeção,219mg
6550,Environment,Comprimido,480mg
6551,Seven,Pomada,475mg
6552,Parent,Xarope,228mg
6553,Alone,Comprimido,13mg
6554,Letter,Injeção,452mg
6555,Camera,Injeção,482mg
6556,Yourself,Injeção,456mg
6557,Stock,Pomada,11mg
6558,Personal,Xarope,425mg
6559,It,Xarope,74mg
6560,Land,Cápsula,309mg
6561,Contain,Comprimido,131mg
6562,Him,Xarope,95mg
6563,Need,Comprimido,20mg
6564,Often,Pomada,4mg
6565,Medical,Injeção,42mg
6566,Congress,Pomada,360mg
6567,Chance,Injeção,37mg
6568,Daughter,Comprimido,139mg
6569,Along,Pomada,194mg
6570,Gas,Comprimido,410mg
6571,Church,Pomada,240mg
6572,Professor,Cápsula,161mg
6573,Tend,Cápsula,105mg
6574,Today,Cápsula,175mg
6575,Seat,Pomada,460mg
6576,Ability,Xarope,246mg
6577,Prepare,Cápsula,494mg
6578,Back,Pomada,415mg
6579,Mission,Comprimido,376mg
6580,But,Pomada,437mg
6581,Whether,Injeção,27mg
6582,Partner,Comprimido,4mg
6583,None,Injeção,365mg
6584,Inside,Injeção,184mg
6585,Article,Xarope,250mg
6586,Bag,Xarope,125mg
6587,This,Injeção,57mg
6588,Company,Injeção,120mg
6589,Response,Xarope,87mg
6590,Dinner,Xarope,252mg
6591,Room,Cápsula,26mg
6592,Despite,Injeção,462mg
6593,After,Comprimido,379mg
6594,Cultural,Pomada,324mg
6595,Seat,Pomada,62mg
6596,Low,Injeção,120mg
6597,Specific,Comprimido,212mg
6598,Up,Injeção,304mg
6599,Such,Cápsula,447mg
6600,Star,Comprimido,254mg
6601,Build,Xarope,284mg
6602,Agent,Cápsula,430mg
6603,Line,Xarope,161mg
6604,Yes,Cápsula,27mg
6605,Decade,Pomada,450mg
6606,Final,Pomada,114mg
6607,Item,Injeção,85mg
6608,Magazine,Cápsula,145mg
6609,Cover,Pomada,202mg
6610,Too,Injeção,243mg
6611,Different,Xarope,227mg
6612,Practice,Xarope,149mg
6613,Minute,Comprimido,435mg
6614,Evening,Xarope,407mg
6615,Sense,Comprimido,133mg
6616,Develop,Xarope,355mg
6617,Western,Comprimido,161mg
6618,Want,Injeção,89mg
6619,Gun,Xarope,260mg
6620,Sport,Comprimido,390mg
6621,Ground,Comprimido,72mg
6622,Foot,Injeção,315mg
6623,This,Cápsula,90mg
6624,Ok,Cápsula,437mg
6625,Less,Cápsula,232mg
6626,Box,Pomada,221mg
6627,Open,Injeção,89mg
6628,None,Comprimido,69mg
6629,Area,Pomada,288mg
6630,Decide,Xarope,1mg
6631,Catch,Injeção,68mg
6632,Majority,Comprimido,151mg
6633,Actually,Pomada,105mg
6634,Soon,Cápsula,283mg
6635,Stage,Xarope,332mg
6636,Plan,Cápsula,428mg
6637,Fall,Pomada,328mg
6638,Send,Comprimido,456mg
6639,Attack,Injeção,408mg
6640,Free,Cápsula,431mg
6641,Congress,Injeção,78mg
6642,Election,Cápsula,165mg
6643,Free,Pomada,426mg
6644,Up,Pomada,56mg
6645,Character,Cápsula,325mg
6646,Bank,Injeção,143mg
6647,What,Comprimido,187mg
6648,Usually,Injeção,201mg
6649,Example,Injeção,417mg
6650,Century,Xarope,246mg
6651,Plant,Pomada,386mg
6652,Law,Comprimido,162mg
6653,Operation,Pomada,221mg
6654,Good,Cápsula,21mg
6655,Building,Cápsula,383mg
6656,Both,Pomada,71mg
6657,Which,Xarope,49mg
6658,Order,Pomada,314mg
6659,Green,Xarope,287mg
6660,Administration,Xarope,347mg
6661,Hundred,Cápsula,272mg
6662,Owner,Injeção,173mg
6663,Six,Xarope,394mg
6664,Best,Pomada,216mg
6665,Drug,Xarope,326mg
6666,Task,Pomada,48mg
6667,Without,Pomada,270mg
6668,Loss,Cápsula,31mg
6669,Break,Comprimido,477mg
6670,Rate,Cápsula,32mg
6671,Among,Pomada,189mg
6672,Your,Cápsula,347mg
6673,Let,Comprimido,329mg
6674,Other,Cápsula,247mg
6675,Career,Xarope,7mg
6676,Reduce,Pomada,388mg
6677,Skin,Injeção,339mg
6678,Nature,Pomada,369mg
6679,Agreement,Xarope,1mg
6680,May,Injeção,211mg
6681,Owner,Xarope,161mg
6682,Face,Pomada,295mg
6683,Family,Comprimido,94mg
6684,Commercial,Comprimido,17mg
6685,Guy,Xarope,421mg
6686,Yet,Pomada,110mg
6687,Past,Pomada,356mg
6688,Inside,Cápsula,385mg
6689,Help,Pomada,83mg
6690,Manager,Xarope,21mg
6691,Last,Comprimido,20mg
6692,School,Xarope,56mg
6693,Politics,Pomada,311mg
6694,Life,Injeção,249mg
6695,Sea,Comprimido,78mg
6696,People,Comprimido,2mg
6697,Agent,Cápsula,108mg
6698,Than,Pomada,243mg
6699,Happen,Cápsula,335mg
6700,Exist,Pomada,300mg
6701,Republican,Pomada,130mg
6702,Question,Pomada,156mg
6703,Keep,Cápsula,21mg
6704,Modern,Cápsula,65mg
6705,Kitchen,Comprimido,249mg
6706,Fly,Comprimido,96mg
6707,Partner,Cápsula,109mg
6708,Tax,Pomada,84mg
6709,Many,Comprimido,410mg
6710,Approach,Comprimido,389mg
6711,Purpose,Xarope,81mg
6712,Player,Xarope,268mg
6713,Perhaps,Injeção,465mg
6714,Get,Comprimido,153mg
6715,Address,Cápsula,337mg
6716,Dark,Cápsula,452mg
6717,Site,Xarope,459mg
6718,Major,Injeção,156mg
6719,Sense,Pomada,210mg
6720,Girl,Xarope,48mg
6721,Painting,Cápsula,217mg
6722,Pm,Pomada,147mg
6723,Good,Xarope,307mg
6724,Late,Comprimido,293mg
6725,Main,Comprimido,329mg
6726,Establish,Comprimido,25mg
6727,Issue,Injeção,14mg
6728,Everyone,Cápsula,432mg
6729,Population,Pomada,398mg
6730,World,Xarope,80mg
6731,If,Pomada,104mg
6732,Drive,Injeção,487mg
6733,Face,Comprimido,388mg
6734,Fact,Injeção,121mg
6735,Meet,Pomada,20mg
6736,Lot,Injeção,100mg
6737,Be,Cápsula,93mg
6738,Whole,Injeção,211mg
6739,Medical,Injeção,150mg
6740,Media,Xarope,319mg
6741,Air,Xarope,299mg
6742,Mouth,Injeção,300mg
6743,First,Comprimido,340mg
6744,Shake,Comprimido,289mg
6745,Data,Injeção,344mg
6746,Growth,Xarope,229mg
6747,Training,Comprimido,427mg
6748,Safe,Pomada,243mg
6749,Draw,Injeção,137mg
6750,Member,Pomada,182mg
6751,Draw,Cápsula,49mg
6752,Where,Cápsula,36mg
6753,Face,Xarope,460mg
6754,Nice,Xarope,20mg
6755,Democratic,Pomada,434mg
6756,Country,Xarope,44mg
6757,Hour,Pomada,58mg
6758,Whom,Xarope,38mg
6759,Personal,Cápsula,216mg
6760,Eat,Cápsula,473mg
6761,Shake,Comprimido,294mg
6762,Myself,Injeção,268mg
6763,Begin,Xarope,399mg
6764,Protect,Cápsula,88mg
6765,Her,Comprimido,408mg
6766,Unit,Cápsula,190mg
6767,System,Comprimido,242mg
6768,Play,Pomada,261mg
6769,Significant,Comprimido,85mg
6770,Key,Injeção,492mg
6771,About,Xarope,463mg
6772,Left,Injeção,403mg
6773,Any,Comprimido,481mg
6774,Step,Comprimido,61mg
6775,Newspaper,Xarope,407mg
6776,Country,Injeção,88mg
6777,Manager,Pomada,190mg
6778,Parent,Xarope,223mg
6779,Base,Comprimido,201mg
6780,Land,Cápsula,44mg
6781,By,Comprimido,28mg
6782,Establish,Cápsula,71mg
6783,Third,Comprimido,139mg
6784,Apply,Injeção,276mg
6785,Beat,Pomada,412mg
6786,Peace,Pomada,436mg
6787,Bill,Comprimido,255mg
6788,True,Pomada,202mg
6789,Social,Comprimido,172mg
6790,Base,Xarope,14mg
6791,Tv,Cápsula,128mg
6792,Kid,Comprimido,467mg
6793,Start,Cápsula,28mg
6794,See,Cápsula,366mg
6795,Save,Cápsula,9mg
6796,According,Injeção,69mg
6797,Page,Cápsula,92mg
6798,Standard,Xarope,102mg
6799,Help,Injeção,390mg
6800,Maybe,Xarope,228mg
6801,Administration,Comprimido,310mg
6802,Effort,Xarope,482mg
6803,Everyone,Comprimido,286mg
6804,Stop,Injeção,15mg
6805,Experience,Cápsula,383mg
6806,Tax,Pomada,442mg
6807,Little,Injeção,260mg
6808,Development,Cápsula,131mg
6809,Natural,Comprimido,87mg
6810,Gun,Pomada,431mg
6811,Case,Xarope,185mg
6812,Spring,Pomada,303mg
6813,Same,Xarope,309mg
6814,Alone,Injeção,32mg
6815,Republican,Injeção,473mg
6816,Plan,Cápsula,335mg
6817,Natural,Comprimido,139mg
6818,Measure,Comprimido,102mg
6819,Girl,Comprimido,190mg
6820,Pretty,Injeção,5mg
6821,Various,Xarope,139mg
6822,Property,Cápsula,43mg
6823,Room,Comprimido,332mg
6824,Throughout,Pomada,338mg
6825,Determine,Comprimido,248mg
6826,Policy,Comprimido,143mg
6827,Place,Pomada,323mg
6828,Economic,Pomada,79mg
6829,Executive,Xarope,110mg
6830,Half,Comprimido,377mg
6831,Sing,Injeção,90mg
6832,Crime,Pomada,114mg
6833,Employee,Injeção,481mg
6834,Huge,Xarope,167mg
6835,Newspaper,Cápsula,67mg
6836,Away,Comprimido,238mg
6837,Likely,Cápsula,323mg
6838,Perform,Pomada,212mg
6839,Matter,Pomada,296mg
6840,Partner,Cápsula,102mg
6841,Rather,Injeção,75mg
6842,Prevent,Comprimido,277mg
6843,Do,Pomada,276mg
6844,Matter,Comprimido,495mg
6845,Involve,Injeção,445mg
6846,Coach,Cápsula,487mg
6847,Girl,Cápsula,385mg
6848,Worker,Cápsula,308mg
6849,Next,Injeção,299mg
6850,Name,Comprimido,402mg
6851,Month,Pomada,427mg
6852,Enjoy,Pomada,12mg
6853,Practice,Comprimido,10mg
6854,Statement,Pomada,303mg
6855,Red,Injeção,7mg
6856,View,Xarope,297mg
6857,Position,Pomada,61mg
6858,Occur,Comprimido,217mg
6859,Own,Injeção,62mg
6860,Father,Xarope,480mg
6861,Move,Pomada,298mg
6862,Our,Xarope,400mg
6863,Instead,Pomada,328mg
6864,Number,Pomada,26mg
6865,Among,Cápsula,259mg
6866,Piece,Pomada,124mg
6867,Somebody,Comprimido,378mg
6868,Draw,Pomada,460mg
6869,Apply,Injeção,29mg
6870,Camera,Injeção,442mg
6871,Somebody,Cápsula,235mg
6872,Next,Pomada,464mg
6873,World,Xarope,362mg
6874,Majority,Cápsula,190mg
6875,Choice,Cápsula,21mg
6876,Real,Comprimido,21mg
6877,Late,Xarope,98mg
6878,Conference,Comprimido,102mg
6879,Voice,Comprimido,51mg
6880,Yard,Comprimido,45mg
6881,Rule,Cápsula,84mg
6882,Carry,Injeção,23mg
6883,Student,Xarope,396mg
6884,Help,Comprimido,397mg
6885,Challenge,Pomada,246mg
6886,Heart,Injeção,190mg
6887,Instead,Cápsula,7mg
6888,Deal,Pomada,319mg
6889,House,Injeção,218mg
6890,Story,Xarope,119mg
6891,Senior,Pomada,464mg
6892,Number,Xarope,61mg
6893,Everyone,Injeção,88mg
6894,Herself,Injeção,9mg
6895,Win,Comprimido,409mg
6896,Report,Cápsula,109mg
6897,Increase,Xarope,437mg
6898,Later,Pomada,473mg
6899,Role,Xarope,375mg
6900,Choice,Cápsula,337mg
6901,Growth,Xarope,451mg
6902,Should,Comprimido,230mg
6903,Back,Xarope,264mg
6904,Example,Cápsula,381mg
6905,Himself,Cápsula,488mg
6906,Move,Pomada,411mg
6907,Other,Pomada,42mg
6908,Skin,Comprimido,225mg
6909,School,Injeção,416mg
6910,Impact,Comprimido,197mg
6911,Majority,Pomada,172mg
6912,Manage,Pomada,370mg
6913,Mr,Cápsula,487mg
6914,Still,Comprimido,85mg
6915,Yeah,Cápsula,21mg
6916,Start,Injeção,156mg
6917,Loss,Pomada,197mg
6918,These,Cápsula,398mg
6919,Really,Comprimido,429mg
6920,If,Injeção,431mg
6921,Few,Pomada,382mg
6922,Spend,Cápsula,383mg
6923,Stand,Comprimido,1mg
6924,End,Xarope,97mg
6925,Win,Pomada,384mg
6926,Course,Xarope,398mg
6927,Development,Injeção,266mg
6928,Spend,Pomada,254mg
6929,Field,Xarope,481mg
6930,Point,Pomada,240mg
6931,Table,Xarope,186mg
6932,Need,Injeção,374mg
6933,Small,Xarope,199mg
6934,Strong,Injeção,411mg
6935,Wide,Injeção,34mg
6936,If,Injeção,492mg
6937,Door,Injeção,64mg
6938,Fly,Comprimido,54mg
6939,Happen,Injeção,243mg
6940,Begin,Pomada,429mg
6941,Pressure,Pomada,17mg
6942,Home,Injeção,484mg
6943,Check,Pomada,76mg
6944,Clearly,Pomada,142mg
6945,Year,Comprimido,486mg
6946,Reach,Xarope,454mg
6947,Subject,Injeção,238mg
6948,Soldier,Xarope,229mg
6949,Executive,Cápsula,290mg
6950,Of,Injeção,208mg
6951,House,Injeção,98mg
6952,Seek,Injeção,259mg
6953,Approach,Cápsula,132mg
6954,Girl,Pomada,161mg
6955,Girl,Injeção,288mg
6956,Candidate,Cápsula,101mg
6957,Chance,Xarope,46mg
6958,Fill,Cápsula,91mg
6959,Woman,Pomada,364mg
6960,Most,Cápsula,290mg
6961,Data,Pomada,94mg
6962,Among,Injeção,282mg
6963,Score,Comprimido,192mg
6964,Care,Xarope,83mg
6965,Realize,Xarope,174mg
6966,Heavy,Injeção,120mg
6967,Sound,Comprimido,478mg
6968,Suffer,Comprimido,394mg
6969,Perform,Cápsula,383mg
6970,Or,Injeção,417mg
6971,Central,Pomada,191mg
6972,Special,Injeção,191mg
6973,Movie,Comprimido,196mg
6974,Clearly,Pomada,274mg
6975,Image,Cápsula,272mg
6976,Light,Xarope,242mg
6977,At,Comprimido,422mg
6978,Bar,Pomada,144mg
6979,Adult,Xarope,409mg
6980,Professor,Comprimido,432mg
6981,Factor,Injeção,38mg
6982,Town,Comprimido,90mg
6983,Other,Comprimido,412mg
6984,Left,Cápsula,143mg
6985,Station,Comprimido,204mg
6986,When,Xarope,352mg
6987,Just,Pomada,14mg
6988,Condition,Pomada,146mg
6989,Investment,Xarope,266mg
6990,Difficult,Cápsula,125mg
6991,Although,Cápsula,43mg
6992,Natural,Xarope,444mg
6993,Subject,Comprimido,373mg
6994,Section,Comprimido,36mg
6995,Before,Cápsula,43mg
6996,Build,Pomada,486mg
6997,While,Cápsula,8mg
6998,No,Injeção,370mg
6999,Attorney,Xarope,401mg
7000,Outside,Cápsula,330mg
7001,Community,Cápsula,111mg
7002,Firm,Pomada,88mg
7003,Parent,Comprimido,310mg
7004,Tough,Injeção,106mg
7005,Personal,Comprimido,179mg
7006,Stand,Cápsula,483mg
7007,Education,Cápsula,242mg
7008,Beyond,Cápsula,32mg
7009,Seven,Xarope,55mg
7010,Yourself,Pomada,58mg
7011,Article,Comprimido,305mg
7012,Else,Cápsula,104mg
7013,Human,Comprimido,80mg
7014,Hope,Xarope,114mg
7015,Experience,Injeção,17mg
7016,Contain,Comprimido,306mg
7017,Dog,Injeção,440mg
7018,Behind,Comprimido,167mg
7019,Feel,Pomada,495mg
7020,Young,Pomada,351mg
7021,Win,Pomada,446mg
7022,Drug,Injeção,43mg
7023,Few,Comprimido,106mg
7024,Newspaper,Xarope,200mg
7025,Religious,Cápsula,499mg
7026,Even,Injeção,332mg
7027,Necessary,Comprimido,123mg
7028,Left,Xarope,312mg
7029,Window,Pomada,43mg
7030,Poor,Xarope,411mg
7031,Report,Injeção,472mg
7032,Identify,Comprimido,235mg
7033,Miss,Cápsula,168mg
7034,Organization,Xarope,45mg
7035,Indicate,Pomada,325mg
7036,Whatever,Cápsula,229mg
7037,Sing,Cápsula,30mg
7038,Back,Injeção,189mg
7039,Improve,Comprimido,460mg
7040,Risk,Xarope,332mg
7041,Citizen,Pomada,365mg
7042,Mention,Comprimido,499mg
7043,Church,Injeção,395mg
7044,View,Comprimido,138mg
7045,Of,Pomada,208mg
7046,Establish,Cápsula,390mg
7047,Laugh,Comprimido,355mg
7048,Past,Xarope,427mg
7049,Inside,Xarope,371mg
7050,Director,Comprimido,496mg
7051,Occur,Pomada,138mg
7052,Whole,Comprimido,116mg
7053,Base,Xarope,188mg
7054,Environmental,Injeção,38mg
7055,Would,Injeção,102mg
7056,Line,Xarope,75mg
7057,Yet,Xarope,68mg
7058,Billion,Pomada,335mg
7059,Property,Injeção,107mg
7060,Hold,Injeção,271mg
7061,Look,Comprimido,490mg
7062,Possible,Comprimido,373mg
7063,Him,Cápsula,9mg
7064,Resource,Xarope,243mg
7065,Card,Injeção,429mg
7066,Senior,Cápsula,159mg
7067,Southern,Xarope,272mg
7068,Cover,Comprimido,302mg
7069,Politics,Injeção,102mg
7070,Left,Injeção,467mg
7071,Say,Pomada,242mg
7072,Political,Comprimido,347mg
7073,Toward,Cápsula,196mg
7074,Usually,Pomada,263mg
7075,Better,Injeção,48mg
7076,Contain,Injeção,87mg
7077,Almost,Injeção,426mg
7078,Life,Comprimido,67mg
7079,Relate,Injeção,120mg
7080,Voice,Xarope,426mg
7081,Less,Comprimido,158mg
7082,Why,Comprimido,162mg
7083,Standard,Comprimido,451mg
7084,Day,Xarope,425mg
7085,Real,Comprimido,332mg
7086,Value,Cápsula,203mg
7087,However,Pomada,173mg
7088,Deep,Injeção,297mg
7089,Bed,Xarope,478mg
7090,Several,Cápsula,242mg
7091,Staff,Xarope,199mg
7092,Employee,Injeção,343mg
7093,Successful,Xarope,366mg
7094,Appear,Xarope,103mg
7095,Cause,Cápsula,176mg
7096,Walk,Comprimido,127mg
7097,Attorney,Pomada,185mg
7098,Different,Cápsula,275mg
7099,Skin,Comprimido,451mg
7100,Should,Injeção,263mg
7101,Increase,Pomada,344mg
7102,Artist,Cápsula,467mg
7103,College,Pomada,299mg
7104,Chance,Xarope,353mg
7105,Remain,Xarope,373mg
7106,Fight,Comprimido,404mg
7107,Here,Cápsula,219mg
7108,Network,Comprimido,283mg
7109,Benefit,Injeção,242mg
7110,Expert,Cápsula,424mg
7111,Center,Pomada,98mg
7112,Easy,Xarope,42mg
7113,Government,Cápsula,466mg
7114,Force,Xarope,237mg
7115,Say,Xarope,439mg
7116,Often,Xarope,332mg
7117,State,Cápsula,5mg
7118,Would,Xarope,299mg
7119,Fill,Comprimido,427mg
7120,Behavior,Injeção,264mg
7121,Still,Pomada,153mg
7122,Out,Comprimido,406mg
7123,Growth,Injeção,42mg
7124,Through,Xarope,489mg
7125,Training,Injeção,191mg
7126,Into,Pomada,345mg
7127,Manager,Injeção,266mg
7128,No,Cápsula,51mg
7129,Certainly,Pomada,256mg
7130,Rock,Comprimido,283mg
7131,Fight,Xarope,486mg
7132,Pattern,Injeção,124mg
7133,Theory,Cápsula,258mg
7134,Suggest,Comprimido,172mg
7135,Body,Injeção,434mg
7136,Prepare,Comprimido,77mg
7137,Production,Comprimido,450mg
7138,Gun,Xarope,382mg
7139,While,Xarope,403mg
7140,Speech,Xarope,467mg
7141,Treatment,Comprimido,39mg
7142,Manage,Comprimido,213mg
7143,Radio,Pomada,40mg
7144,Something,Xarope,172mg
7145,Current,Xarope,203mg
7146,Affect,Comprimido,345mg
7147,Lot,Cápsula,269mg
7148,Front,Comprimido,7mg
7149,Sea,Cápsula,341mg
7150,Tonight,Cápsula,372mg
7151,Capital,Injeção,229mg
7152,Society,Pomada,478mg
7153,Especially,Pomada,127mg
7154,Sense,Cápsula,322mg
7155,Guess,Xarope,492mg
7156,White,Injeção,128mg
7157,Manager,Cápsula,157mg
7158,Guy,Injeção,284mg
7159,Cell,Injeção,250mg
7160,Remain,Comprimido,250mg
7161,Impact,Injeção,247mg
